AREA,PERIMETER,TYPE,GCM_CODE,GEOC_SRC,GEOC_DATE,UTME,UTMN,UTM_ZONE,MAPLABEL,DESCRIPTN,UNIT_NAME,TERRANE,ERA,SUBDIV,AREA_CALC
551032.16114600003,3929.76582276000,BG,AB,MGS,"20101215","396788","5079650","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"551328"
52718.83209300000,892.70690951600,BG,AB,MGS,"20101215","395887","5079707","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"52747"
131910659.67399999499,79504.76591050001,BG,AB,MGS,"20101215","212309","5067052","15",Agt,"Tonalite, diorite and granodiorite",,foliated to gneissic,Neoarchean,Superior Province,"131747480"
2929558.65273999982,8220.60732688000,BG,AB,MGS,"20101215","432159","5078130","15",Pgp,"Gabbro, pyroxenite, diorite, and lamprophyre intrusion",dioritic mafic intrusion,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"2931572"
156557.35965599999,1581.67452196000,BG,AB,MGS,"20101215","403607","5079352","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"156647"
235901.75194200000,1822.80994121000,BG,AB,MGS,"20101215","439965","5079326","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"236070"
311898881.54699999094,238181.09492500001,BG,AB,MGS,"20101215","456439","5066132","15",Pmy,"Mylonitic, gneissic, schistose rocks of plutonic and volcanic protolith",,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"312133079"
34893229.38300000131,40403.47455920000,BG,AB,MGS,"20101215","364787","5067537","15",Amg,Granitic orthogneiss and migmatite,,Minnesota River Valley subprovince,Mesoarchean to Paleoarchean,Superior Province,"34905972"
297096.98842700000,1985.16838854000,BG,AB,MGS,"20101215","392274","5079105","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"297250"
447139534.36500000954,184497.77660700001,BG,AB,MGS,"20101215","217015","5061073","15",Avs,"Volcanic and volcaniclastic rocks; felsic to intermediate composition",,Wawa subprovince,Neoarchean,Superior Province,"446645013"
316787.61924400000,2364.07040252000,BG,AB,MGS,"20101215","398203","5078641","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"316961"
268354.41058999998,1931.86735983000,BG,AB,MGS,"20101215","316198","5078729","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"268346"
424331.48867400002,3281.35946226000,BG,AB,MGS,"20101215","394405","5078595","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"424556"
1404685.95036999998,5885.81372814000,BG,AB,MGS,"20101215","423837","5077942","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"1405611"
858591.48786600004,5347.25619731000,BG,AB,MGS,"20101215","520008","5077217","15",Mmv,Minong volcanic sequence,,St. Croix Horst,Mesoproterozoic,Keweenawan Supergroup,"859233"
5284653.53082999960,11184.61533950000,BG,AB,MGS,"20101215","281137","5078061","15",APd,Dioritic to granodioritic intrusion of uncertain age,dioritic intrusion,,Neoarchean or Paleoproterozoic,,"5282661"
182222.35191200001,1601.69357263000,BG,AB,MGS,"20101215","439518","5078259","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"182352"
117873.92015200001,1394.94179591000,BG,AB,MGS,"20101215","397045","5078194","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"117938"
50876.46574230000,877.87778188400,BG,AB,MGS,"20101215","405614","5078147","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"50906"
46628.58404100000,848.38026361600,BG,AB,MGS,"20101215","398651","5077854","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"46654"
60602.84889900000,915.90053529700,BG,AB,MGS,"20101215","407189","5077777","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"60639"
1094200.56511999993,3921.87317133000,BG,AB,MGS,"20101215","461974","5077363","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"1095038"
29346.20822600000,674.86536294000,BG,AB,MGS,"20101215","392614","5077669","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"29361"
144539.51908900001,1398.50627042000,BG,AB,MGS,"20101215","404734","5076989","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"144623"
84523.47854430000,1092.42548875000,BG,AB,MGS,"20101215","391749","5076866","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"84567"
84017.58597260001,1119.58726637000,BG,AB,MGS,"20101215","395084","5076819","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"84062"
349103.85948599997,2266.27296156000,BG,AB,MGS,"20101215","440448","5076536","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"349353"
480155.14753000002,2776.10752129000,BG,AB,MGS,"20101215","399083","5076156","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"480418"
40325.38051790000,775.83335758400,BG,AB,MGS,"20101215","392938","5076403","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"40346"
162908.41579200001,1548.31772938000,BG,AB,MGS,"20101215","409205","5076258","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"163006"
149393.56546099999,1429.27859929000,BG,AB,MGS,"20101215","426479","5076200","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"149493"
73349.78965550000,1005.40574321000,BG,AB,MGS,"20101215","393818","5076140","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"73388"
65729.60505580000,988.97778788300,BG,AB,MGS,"20101215","394991","5076171","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"65764"
60679.36764800000,940.33082293100,BG,AB,MGS,"20101215","397431","5076047","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"60712"
56660.14980310000,894.43460732100,BG,AB,MGS,"20101215","393386","5075677","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"56690"
245911.39556300000,2804.69823289000,BG,AB,MGS,"20101215","407189","5075291","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"246056"
162299.15218100001,1485.04285627000,BG,AB,MGS,"20101215","398604","5075214","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"162388"
872522.23892799998,3587.24610824000,BG,AB,MGS,"20101215","314478","5075067","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"872482"
409067.70565900003,2540.77833712000,BG,AB,MGS,"20101215","403020","5074936","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"409300"
265611.67964100000,1955.31067205000,BG,AB,MGS,"20101215","400766","5074843","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"265760"
107777.06366000000,1218.78725587000,BG,AB,MGS,"20101215","407550","5074720","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"107841"
808135.25026300002,4265.80553283000,BG,AB,MGS,"20101215","393913","5074059","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"808558"
160351.82558700000,1912.45781875000,BG,AB,MGS,"20101215","404919","5074473","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"160444"
363915.13653199997,2227.60161923000,BG,AB,MGS,"20101215","390958","5074138","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"364100"
354935.87700500002,2295.22295139000,BG,AB,MGS,"20101215","387766","5074025","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"355110"
10457252.56770000048,18076.02198490000,BG,AB,MGS,"20101215","367010","5070164","15",Amg,Granitic orthogneiss and migmatite,,Minnesota River Valley subprovince,Mesoarchean to Paleoarchean,Superior Province,"10461190"
3499877.06434000004,13627.09997280000,BG,AB,MGS,"20101215","518182","5072512","15",Mmv,Minong volcanic sequence,,St. Croix Horst,Mesoproterozoic,Keweenawan Supergroup,"3502441"
556816202.14400005341,217991.19068199999,BG,AB,MGS,"20101215","395325","5057182","15",Pgn,Quartzofeldspathic orthogneiss and schist,Sartell gneiss,Sartel Gneiss,Paleoproterozoic,Penokean fold/thrust belt,"557107035"
901491.91924900003,6102.94804982000,BG,AB,MGS,"20101215","403414","5072583","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"902006"
61029.39731810000,909.47854867800,BG,AB,MGS,"20101215","391703","5073546","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"61061"
921793.27766499994,6568.89447996000,BG,AB,MGS,"20101215","388242","5072980","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"922249"
72542.90835620000,1082.89813647000,BG,AB,MGS,"20101215","394065","5072342","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"72581"
472537.87302499998,2890.77164849000,BG,AB,MGS,"20101215","385766","5071902","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"472764"
257504.77400199999,3211.10488480000,BG,AB,MGS,"20101215","391610","5071925","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"257637"
7663702.24897000007,12025.59856910000,BG,AB,MGS,"20101215","392670","5069982","15",Pgu,"Granite, undifferentiated",granitoid intrusion,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"7667658"
95080833.39880000055,52505.15701020000,BG,AB,MGS,"20101215","367212","5061678","15",Amg,Granitic orthogneiss and migmatite,,Minnesota River Valley subprovince,Mesoarchean to Paleoarchean,Superior Province,"95114234"
197384.39923000001,1608.65409492000,BG,AB,MGS,"20101215","419580","5071121","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"197511"
319783.07353100000,2231.22838039000,BG,AB,MGS,"20101215","387580","5071060","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"319939"
753457.47298099997,4327.56993456000,BG,AB,MGS,"20101215","384088","5070864","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"753812"
44685.32355020000,816.79605528200,BG,AB,MGS,"20101215","385604","5070782","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"44707"
152732.52140699999,1478.95065889000,BG,AB,MGS,"20101215","391625","5070566","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"152811"
24743677.40399999917,29317.05326210000,BG,AB,MGS,"20101215","412568","5065230","15",Pgp,"Gabbro, pyroxenite, diorite, and lamprophyre intrusion",Watab diorite,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"24758802"
22572717.67889999971,32612.42417390000,BG,AB,MGS,"20101215","460447","5068690","15",Pmv,"Mafic metavolcanic and hypabyssal intrusive rocks, argillite, slate, graywacke",felsic volcanic rocks and metamorphosed intrusive rocks,"North, South Range and Mille Lacs, Glen twsp",Paleoproterozoic,Penokean fold/thrust belt,"22589882"
105781.50815600000,1283.61301169000,BG,AB,MGS,"20101215","386793","5070474","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"105833"
558300.90001500002,2745.35926216000,BG,AB,MGS,"20101215","294595","5070124","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,reversed magnetic polarity,Paleoproterozoic,Yavapai (Geon 17),"558169"
238069.18902100000,1764.05360192000,BG,AB,MGS,"20101215","286356","5069905","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"237993"
147522.03027200000,1521.40991614000,BG,AB,MGS,"20101215","393731","5069781","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"147599"
508931.29812599998,2973.85913709000,BG,AB,MGS,"20101215","389603","5069347","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"509186"
1649013.54590000003,5668.55870695000,BG,AB,MGS,"20101215","256202","5068641","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"1647928"
616282.11133099999,4214.56666379000,BG,AB,MGS,"20101215","417170","5068885","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"616670"
673270.28689999995,3009.03871817000,BG,AB,MGS,"20101215","411477","5068972","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"673679"
199153392.64100000262,92757.36905690000,BG,AB,MGS,"20101215","507134","5054973","15",Mss,"Sandstone, siltstone, conglomerate",St. Croix Horst sandstones,"Hinckley, Fond du Lac, Solar Church",Mesoproterozoic,Keweenawan Supergroup,"199312598"
178017.90215200000,1773.08108251000,BG,AB,MGS,"20101215","403404","5068943","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"178120"
10375221.90469999984,14367.52793320000,BG,AB,MGS,"20101215","513897","5066185","15",Mcv,"Chengwatana volcanic sequence; primarily mafic flows",Chengwatana volcanics,St. Croix Horst,Mesoproterozoic,Keweenawan Supergroup,"10383488"
29724.54855240000,663.71051524100,BG,AB,MGS,"20101215","390375","5068837","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"29740"
385077465.00400000811,186989.61041500000,BG,AB,MGS,"20101215","282551","5050969","15",Amg,Granitic orthogneiss and migmatite,,Minnesota River Valley subprovince,Mesoarchean to Paleoarchean,Superior Province,"384966071"
209095.01598900001,1768.97772042000,BG,AB,MGS,"20101215","267077","5068422","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"208983"
370368.96419500001,2545.14409149000,BG,AB,MGS,"20101215","408573","5068449","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"370590"
43848.89257690000,816.95253938300,BG,AB,MGS,"20101215","392907","5068575","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"43872"
161546.64456399999,1560.16434842000,BG,AB,MGS,"20101215","405988","5068304","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"161641"
547145.27847899997,4056.28550430000,BG,AB,MGS,"20101215","389310","5068003","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"547418"
1139452.41742000007,5170.11996652000,BG,AB,MGS,"20101215","516006","5067597","15",Mmv,Minong volcanic sequence,,St. Croix Horst,Mesoproterozoic,Keweenawan Supergroup,"1140300"
2078490.57770000002,7169.72677801000,BG,AB,MGS,"20101215","450662","5067701","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"2080032"
92004.31139250001,1178.06643271000,BG,AB,MGS,"20101215","385774","5067756","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"92048"
277878.87644099997,1903.53109799000,BG,AB,MGS,"20101215","409619","5067607","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"278045"
50986.58791730000,893.78465465100,BG,AB,MGS,"20101215","388013","5067571","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"51012"
41534.04603250000,804.27631942700,BG,AB,MGS,"20101215","391224","5067571","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"41555"
185566.25785600001,2099.76312574000,BG,AB,MGS,"20101215","386870","5067509","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"185656"
55897523.45989999920,65441.60628260000,BG,AB,MGS,"20101215","452091","5063779","15",Pgm,"Granitic intrusion, variably magnetic",Pease pluton-magnetic,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"55938660"
421160.81926600001,2941.59312422000,BG,AB,MGS,"20101215","260706","5067103","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"420905"
234460.84083299999,1762.22568114000,BG,AB,MGS,"20101215","250764","5067103","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"234290"
1843595.24680999992,6289.71332032000,BG,AB,MGS,"20101215","454049","5066727","15",Pgp,"Gabbro, pyroxenite, diorite, and lamprophyre intrusion",dioritic mafic intrusion,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"1844976"
481179.04233400000,2558.45683379000,BG,AB,MGS,"20101215","449721","5066760","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"481535"
539868.22302399995,2718.74627270000,BG,AB,MGS,"20101215","253181","5066279","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"539493"
311242.92270900001,2200.47624500000,BG,AB,MGS,"20101215","410635","5066300","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"311431"
804763.73647200002,3629.48530388000,BG,AB,MGS,"20101215","392275","5066031","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"805178"
215868.61237100000,1780.23295731000,BG,AB,MGS,"20101215","412181","5066335","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"216001"
264576.57283399999,1909.50542642000,BG,AB,MGS,"20101215","458340","5066052","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"264777"
5258616.42016000021,11329.89360180000,BG,AB,MGS,"20101215","397434","5065009","15",Pgp,"Gabbro, pyroxenite, diorite, and lamprophyre intrusion",St. Wendel gabbro,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"5261479"
9749083.29395999946,18798.42719020000,BG,AB,MGS,"20101215","458620","5062253","15",Pgp,"Gabbro, pyroxenite, diorite, and lamprophyre intrusion",dioritic mafic intrusion,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"9756462"
271992.00420800003,2006.48951540000,BG,AB,MGS,"20101215","462298","5065569","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"272200"
330462.73009500001,2379.78521207000,BG,AB,MGS,"20101215","449268","5065330","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"330706"
173339.09124899999,1631.11805933000,BG,AB,MGS,"20101215","410083","5065458","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"173443"
99976.29866160000,1273.21989708000,BG,AB,MGS,"20101215","385944","5065379","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"100025"
64436.23353030000,931.17405243800,BG,AB,MGS,"20101215","390761","5065193","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"64469"
10715431.00329999998,20288.96699090000,BG,AB,MGS,"20101215","369337","5058382","15",Pmv,"Mafic metavolcanic and hypabyssal intrusive rocks, argillite, slate, graywacke",,"North, South Range and Mille Lacs, Glen twsp",Paleoproterozoic,Penokean fold/thrust belt,"10719628"
283442.27201100002,1922.37009460000,BG,AB,MGS,"20101215","447535","5064896","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"283650"
681178.09311200003,3202.74618910000,BG,AB,MGS,"20101215","464287","5064604","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"681702"
230379.08774300001,2305.41734037000,BG,AB,MGS,"20101215","459962","5064797","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"230554"
140394.76753899999,1387.73018559000,BG,AB,MGS,"20101215","407702","5064790","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"140478"
25932876.26630000025,19873.53376290000,BG,AB,MGS,"20101215","449059","5061444","15",Pgr,"Granite, red to pink, variably porphyritic, massive",Pease pluton,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"25951930"
25549.94361350000,644.10634670500,BG,AB,MGS,"20101215","389989","5064613","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"25563"
16232.89267000000,489.41849955500,BG,AB,MGS,"20101215","390787","5064584","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"16241"
726788.01538600004,4611.10590174000,BG,AB,MGS,"20101215","406018","5063222","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"727212"
22643.75414650000,574.30231186600,BG,AB,MGS,"20101215","390306","5064139","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"22655"
33525.87647630000,713.81289825100,BG,AB,MGS,"20101215","389999","5063911","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"33543"
68512400.88410000503,56041.27911120000,BG,AB,MGS,"20101215","256868","5059508","15",Ams,Schist of sedimentary protolith,,Wawa subprovince,Neoarchean,Superior Province,"68486455"
9532036.50640000030,18934.01441800000,BG,AB,MGS,"20101215","408853","5059176","15",Pgp,"Gabbro, pyroxenite, diorite, and lamprophyre intrusion",Watab diorite,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"9537769"
260716.41772999999,2013.51365032000,BG,AB,MGS,"20101215","266367","5061495","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"260574"
648649.46871799999,4027.16411779000,BG,AB,MGS,"20101215","405175","5061392","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"649025"
338817.86738900002,2474.95562785000,BG,AB,MGS,"20101215","424663","5060956","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"339042"
717835.60722100001,3346.54659554000,BG,AB,MGS,"20101215","375023","5060720","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"718134"
4965188.52355999965,10951.26767800000,BG,AB,MGS,"20101215","453953","5060184","15",Pgp,"Gabbro, pyroxenite, diorite, and lamprophyre intrusion",dioritic mafic intrusion,East-central Minnesota batholith,Paleoproterozoic,Yavapai (Geon 17),"4968883"
81670317.13070000708,55297.94020200000,BG,AB,MGS,"20101215","280040","5059000","15",Agu,"Granitoid intrusion, undifferentiated or poorly constrained by core and outcrop",granitoid,massive to weakly foliated,Neoarchean,Superior Province,"81641194"
382765392.07200002670,133632.97046400001,BG,AB,MGS,"20101215","220325","5051728","15",Ams,Schist of sedimentary protolith,,Wawa subprovince,Neoarchean,Superior Province,"382347440"
129482.19009400001,1305.97621047000,BG,AB,MGS,"20101215","408422","5060425","15",Pmi,"Mafic intrusion; pyroxenite, peridotite, gabbro, lamprophyre",,,Paleoproterozoic,Yavapai (Geon 17),"129559"
